"Team","Opp","Player1","Player2","Player3","Salary","Proj","Value"
"COL","PHI - Gibson ( R )","C.J. Cron","Connor Joe","Ryan McMahon",13400,27.2,2
"PHI","@COL - Freeland ( L )","Bryce Harper","Garrett Stubbs","Jean Segura",13700,27.2,2
"PHI","@COL - Freeland ( L )","Bryce Harper","Jean Segura","Simon Muzziotti",13400,27.2,2
"ARI","@WAS - Adon ( R )","Carson Kelly","David Peralta","Ketel Marte",12600,27.2,2.2
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Salvador Perez","Whit Merrifield",13700,27.2,2
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Christian Yelich","Rowdy Tellez",12000,27.2,2.3
"MIL","PIT - Brubaker ( R )","Christian Yelich","Hunter Renfroe","Lorenzo Cain",12700,27.2,2.1
"ARI","@WAS - Adon ( R )","Christian Walker","Daulton Varsho","David Peralta",10500,27.2,2.6
"TB","@CHC - Steele ( L )","Kevin Kiermaier","Wander Franco","Yandy Diaz",12700,27.2,2.1
"COL","PHI - Gibson ( R )","C.J. Cron","Charlie Blackmon","Kris Bryant",13100,27.1,2.1
"MIL","PIT - Brubaker ( R )","Christian Yelich","Kolten Wong","Rowdy Tellez",11800,27.1,2.3
"MIL","PIT - Brubaker ( R )","Christian Yelich","Lorenzo Cain","Willy Adames",12800,27.1,2.1
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Hunter Renfroe","Lorenzo Cain",12200,27.1,2.2
"WSH","ARI - Gilbert ( L )","Josh Bell","Lane Thomas","Yadiel Hernandez",11000,27.1,2.5
"ARI","@WAS - Adon ( R )","Christian Walker","Ketel Marte","Seth Beer",11800,27.1,2.3
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Trevor Story","Xander Bogaerts",13700,27.1,2
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Luis Arraez","Max Kepler",9000,27.1,3
"HOU","LAA - Sandoval ( L )","Alex Bregman","Kyle Tucker","Yuli Gurriel",14800,27.1,1.8
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Omar Narvaez","Willy Adames",12600,27.1,2.2
"KC","MIN - Archer ( R )","Hunter Dozier","Salvador Perez","Whit Merrifield",13700,27.1,2
"PHI","@COL - Freeland ( L )","Alec Bohm","Kyle Schwarber","Rhys Hoskins",14800,27.1,1.8
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","J.D. Martinez","Trevor Story",14700,27.1,1.8
"TB","@CHC - Steele ( L )","Harold Ramirez","Mike Zunino","Randy Arozarena",13400,27.1,2
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Rafael Devers","Trevor Story",15200,27.1,1.8
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Kolten Wong","Rowdy Tellez",11300,27.1,2.4
"PHI","@COL - Freeland ( L )","Bryce Harper","Bryson Stott","Johan Camargo",13300,27.1,2
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Lorenzo Cain","Willy Adames",12300,27.1,2.2
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Kolten Wong","Lorenzo Cain",12000,27.1,2.3
"PHI","@COL - Freeland ( L )","Bryson Stott","Nick Castellanos","Rhys Hoskins",15800,27,1.7
"ARI","@WAS - Adon ( R )","David Peralta","Ketel Marte","Sergio Alcantara",11300,27,2.4
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Maikel Franco","Nelson Cruz",12100,27,2.2
"TB","@CHC - Steele ( L )","Harold Ramirez","Manuel Margot","Wander Franco",12000,27,2.3
"TB","@CHC - Steele ( L )","Brandon Lowe","Harold Ramirez","Randy Arozarena",14300,27,1.9
"ARI","@WAS - Adon ( R )","Daulton Varsho","Geraldo Perdomo","Ketel Marte",12300,27,2.2
"COL","PHI - Gibson ( R )","C.J. Cron","Ryan McMahon","Sam Hilliard",11700,27,2.3
"ARI","@WAS - Adon ( R )","Carson Kelly","Ketel Marte","Pavin Smith",11900,27,2.3
"MIL","PIT - Brubaker ( R )","Kolten Wong","Lorenzo Cain","Willy Adames",12100,27,2.2
"HOU","LAA - Sandoval ( L )","Alex Bregman","Yordan Alvarez","Yuli Gurriel",15200,27,1.8
"ARI","@WAS - Adon ( R )","Christian Walker","Daulton Varsho","Pavin Smith",9800,27,2.8
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","J.D. Martinez","Xander Bogaerts",14300,27,1.9
"HOU","LAA - Sandoval ( L )","Jose Altuve","Jose Siri","Kyle Tucker",13700,27,2
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","J.D. Martinez","Trevor Story",14300,27,1.9
"MIN","@KC - Hernandez ( R )","Carlos Correa","Jorge Polanco","Trevor Larnach",9900,27,2.7
"ARI","@WAS - Adon ( R )","Carson Kelly","Daulton Varsho","David Peralta",11000,26.9,2.4
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Rafael Devers","Xander Bogaerts",14800,26.9,1.8
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Connor Joe",12900,26.9,2.1
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Trevor Story",13900,26.9,1.9
"PHI","@COL - Freeland ( L )","Bryce Harper","Johan Camargo","Simon Muzziotti",11600,26.9,2.3
"PHI","@COL - Freeland ( L )","Bryce Harper","Garrett Stubbs","Johan Camargo",11900,26.9,2.3
"PHI","@COL - Freeland ( L )","Didi Gregorius","Kyle Schwarber","Matt Vierling",13200,26.9,2
"LAA","@HOU - Valdez ( L )","Matt Duffy","Mike Trout","Shohei Ohtani",14900,26.9,1.8
"KC","MIN - Archer ( R )","Andrew Benintendi","Salvador Perez","Whit Merrifield",15100,26.9,1.8
"MIL","PIT - Brubaker ( R )","Christian Yelich","Hunter Renfroe","Omar Narvaez",12700,26.9,2.1
"PHI","@COL - Freeland ( L )","Garrett Stubbs","Nick Castellanos","Rhys Hoskins",14400,26.9,1.9
"PHI","@COL - Freeland ( L )","Nick Castellanos","Rhys Hoskins","Simon Muzziotti",14100,26.9,1.9
"PHI","@COL - Freeland ( L )","Alec Bohm","Jean Segura","Johan Camargo",11200,26.9,2.4
"TB","@CHC - Steele ( L )","Harold Ramirez","Randy Arozarena","Yandy Diaz",13200,26.9,2
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Juan Soto","Lane Thomas",13400,26.9,2
"TB","@CHC - Steele ( L )","Brandon Lowe","Manuel Margot","Mike Zunino",13300,26.9,2
"ARI","@WAS - Adon ( R )","Carson Kelly","Ketel Marte","Seth Beer",12300,26.9,2.2
"PHI","@COL - Freeland ( L )","Alec Bohm","J.T. Realmuto","Kyle Schwarber",14600,26.9,1.8
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Christian Yelich","Lorenzo Cain",12400,26.8,2.2
"KC","MIN - Archer ( R )","Adalberto Mondesi","Bobby Witt Jr.","Salvador Perez",13200,26.8,2
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Lourdes Gurriel","Raimel Tapia",12200,26.8,2.2
"ARI","@WAS - Adon ( R )","Christian Walker","Daulton Varsho","Seth Beer",10200,26.8,2.6
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","J.D. Martinez","Xander Bogaerts",13900,26.8,1.9
"WSH","ARI - Gilbert ( L )","Josh Bell","Keibert Ruiz","Yadiel Hernandez",11900,26.8,2.3
"HOU","LAA - Sandoval ( L )","Jose Altuve","Jose Siri","Yordan Alvarez",14100,26.8,1.9
"MIL","PIT - Brubaker ( R )","Christian Yelich","Omar Narvaez","Willy Adames",12800,26.8,2.1
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Hunter Renfroe","Omar Narvaez",12200,26.8,2.2
"PHI","@COL - Freeland ( L )","Bryson Stott","J.T. Realmuto","Nick Castellanos",15600,26.8,1.7
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Enrique Hernandez","Trevor Story",14500,26.8,1.8
"ARI","@WAS - Adon ( R )","Ketel Marte","Pavin Smith","Sergio Alcantara",10600,26.8,2.5
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Xander Bogaerts",13500,26.8,2
"COL","PHI - Gibson ( R )","C.J. Cron","Kris Bryant","Ryan McMahon",13500,26.8,2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Cesar Hernandez","Nelson Cruz",13200,26.8,2
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Juan Soto","Yadiel Hernandez",13600,26.8,2
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","J.D. Martinez","Rafael Devers",15400,26.8,1.7
"MIL","PIT - Brubaker ( R )","Christian Yelich","Kolten Wong","Lorenzo Cain",12200,26.8,2.2
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Maikel Franco","Yadiel Hernandez",9900,26.8,2.7
"ARI","@WAS - Adon ( R )","Daulton Varsho","David Peralta","Sergio Alcantara",9700,26.8,2.8
"TOR","@BOS - Eovaldi ( R )","George Springer","Lourdes Gurriel","Vladimir Guerrero Jr.",14900,26.8,1.8
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Omar Narvaez","Willy Adames",12300,26.8,2.2
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Kolten Wong","Omar Narvaez",12000,26.8,2.2
"MIN","@KC - Hernandez ( R )","Carlos Correa","Jorge Polanco","Miguel Sano",10400,26.7,2.6
"COL","PHI - Gibson ( R )","C.J. Cron","Charlie Blackmon","Ryan McMahon",12900,26.7,2.1
"TB","@CHC - Steele ( L )","Manuel Margot","Mike Zunino","Yandy Diaz",12200,26.7,2.2
"ARI","@WAS - Adon ( R )","Carson Kelly","Daulton Varsho","Pavin Smith",10300,26.7,2.6
"KC","MIN - Archer ( R )","Adalberto Mondesi","Hunter Dozier","Salvador Perez",13200,26.7,2
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Sam Hilliard",11200,26.7,2.4
"COL","PHI - Gibson ( R )","Connor Joe","Kris Bryant","Sam Hilliard",11600,26.7,2.3
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Kolten Wong","Lorenzo Cain",11700,26.7,2.3
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Enrique Hernandez","Xander Bogaerts",14100,26.7,1.9
"HOU","LAA - Sandoval ( L )","Jose Altuve","Kyle Tucker","Michael Brantley",14700,26.7,1.8
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","Rafael Devers","Trevor Story",14900,26.7,1.8
"ARI","@WAS - Adon ( R )","Ketel Marte","Sergio Alcantara","Seth Beer",11000,26.7,2.4
"MIL","PIT - Brubaker ( R )","Kolten Wong","Omar Narvaez","Willy Adames",12100,26.7,2.2
"TOR","@BOS - Eovaldi ( R )","George Springer","Raimel Tapia","Vladimir Guerrero Jr.",14000,26.7,1.9
"PHI","@COL - Freeland ( L )","J.T. Realmuto","Nick Castellanos","Simon Muzziotti",13900,26.7,1.9
"PHI","@COL - Freeland ( L )","Garrett Stubbs","J.T. Realmuto","Nick Castellanos",14200,26.7,1.9
"TB","@CHC - Steele ( L )","Brandon Lowe","Manuel Margot","Yandy Diaz",13100,26.7,2
"TB","@CHC - Steele ( L )","Mike Zunino","Taylor Walls","Wander Franco",12600,26.7,2.1
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","George Springer","Matt Chapman",14100,26.7,1.9
"WSH","ARI - Gilbert ( L )","Keibert Ruiz","Lane Thomas","Nelson Cruz",12300,26.7,2.2
"HOU","LAA - Sandoval ( L )","Jose Siri","Kyle Tucker","Yordan Alvarez",13700,26.7,1.9
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Josh Bell","Juan Soto",15500,26.7,1.7
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","J.D. Martinez",14100,26.6,1.9
"COL","PHI - Gibson ( R )","Charlie Blackmon","Connor Joe","Sam Hilliard",11000,26.6,2.4
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Josh Bell","Maikel Franco",11800,26.6,2.3
"LAD","ATL - Fried ( L )","Freddie Freeman","Mookie Betts","Trea Turner",16400,26.6,1.6
"TB","@CHC - Steele ( L )","Brandon Lowe","Taylor Walls","Wander Franco",13500,26.6,2
"ARI","@WAS - Adon ( R )","Carson Kelly","Daulton Varsho","Seth Beer",10700,26.6,2.5
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gio Urshela","Jorge Polanco",10000,26.6,2.7
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Juan Soto","Keibert Ruiz",14300,26.6,1.9
"TOR","@BOS - Eovaldi ( R )","Alejandro Kirk","Bo Bichette","Vladimir Guerrero Jr.",13900,26.6,1.9
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","Rafael Devers","Xander Bogaerts",14500,26.6,1.8
"LAA","@HOU - Valdez ( L )","Kurt Suzuki","Mike Trout","Shohei Ohtani",14000,26.6,1.9
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Rafael Devers","Trevor Story",14500,26.6,1.8
"ARI","@WAS - Adon ( R )","Carson Kelly","Christian Walker","Ketel Marte",12100,26.6,2.2
"HOU","LAA - Sandoval ( L )","Jose Altuve","Michael Brantley","Yordan Alvarez",15100,26.6,1.8
"TB","@CHC - Steele ( L )","Kevin Kiermaier","Mike Zunino","Randy Arozarena",12600,26.5,2.1
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Vazquez","Trevor Story",13600,26.5,2
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Christian Yelich","Omar Narvaez",12400,26.5,2.1
"ARI","@WAS - Adon ( R )","Daulton Varsho","Pavin Smith","Sergio Alcantara",9000,26.5,2.9
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Enrique Hernandez","J.D. Martinez",14700,26.5,1.8
"KC","MIN - Archer ( R )","Adalberto Mondesi","Andrew Benintendi","Salvador Perez",14600,26.5,1.8
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Lorenzo Cain","Rowdy Tellez",10800,26.5,2.5
"TB","@CHC - Steele ( L )","Kevin Kiermaier","Manuel Margot","Wander Franco",11200,26.5,2.4
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Kris Bryant",13000,26.5,2
"HOU","LAA - Sandoval ( L )","Jose Altuve","Jose Siri","Yuli Gurriel",12700,26.5,2.1
"SD","CIN - Sanmartin ( L )","Manny Machado","Trent Grisham","Wil Myers",11600,26.5,2.3
"TB","@CHC - Steele ( L )","Brandon Lowe","Kevin Kiermaier","Randy Arozarena",13500,26.5,2
"ARI","@WAS - Adon ( R )","David Peralta","Pavin Smith","Seth Beer",10100,26.5,2.6
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Luis Arraez","Trevor Larnach",8100,26.5,3.3
"SD","CIN - Sanmartin ( L )","Luke Voit","Manny Machado","Trent Grisham",11800,26.5,2.2
"MIL","PIT - Brubaker ( R )","Christian Yelich","Kolten Wong","Omar Narvaez",12200,26.5,2.2
"WSH","ARI - Gilbert ( L )","Juan Soto","Lane Thomas","Maikel Franco",12600,26.5,2.1
"TB","@CHC - Steele ( L )","Taylor Walls","Wander Franco","Yandy Diaz",12400,26.5,2.1
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Max Kepler","Trevor Larnach",8500,26.4,3.1
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Charlie Blackmon",12400,26.4,2.1
"PHI","@COL - Freeland ( L )","Bryson Stott","J.T. Realmuto","Rhys Hoskins",15200,26.4,1.7
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Rafael Devers","Xander Bogaerts",14100,26.4,1.9
"PHI","@COL - Freeland ( L )","Alec Bohm","Didi Gregorius","Nick Castellanos",14600,26.4,1.8
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","Enrique Hernandez","Trevor Story",14200,26.4,1.9
"COL","PHI - Gibson ( R )","Charlie Blackmon","Connor Joe","Kris Bryant",12800,26.4,2.1
"SD","CIN - Sanmartin ( L )","Austin Nola","Manny Machado","Trent Grisham",12100,26.4,2.2
"MIL","PIT - Brubaker ( R )","Lorenzo Cain","Rowdy Tellez","Willy Adames",10900,26.4,2.4
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Vazquez","Xander Bogaerts",13200,26.4,2
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Arroyo","Trevor Story",13200,26.4,2
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","J.D. Martinez","Rafael Devers",15100,26.4,1.7
"ARI","@WAS - Adon ( R )","Daulton Varsho","Sergio Alcantara","Seth Beer",9400,26.4,2.8
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Lane Thomas","Yadiel Hernandez",10100,26.4,2.6
"HOU","LAA - Sandoval ( L )","Kyle Tucker","Michael Brantley","Yordan Alvarez",14700,26.4,1.8
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Kolten Wong","Omar Narvaez",11700,26.4,2.3
"KC","MIN - Archer ( R )","Adalberto Mondesi","Bobby Witt Jr.","Whit Merrifield",12600,26.4,2.1
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Maikel Franco","Nelson Cruz",12400,26.4,2.1
"ARI","@WAS - Adon ( R )","Christian Walker","Ketel Marte","Sergio Alcantara",10800,26.4,2.4
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Santiago Espinal","Vladimir Guerrero Jr.",12900,26.4,2
"LAA","@HOU - Valdez ( L )","Jo Adell","Mike Trout","Shohei Ohtani",14900,26.4,1.8
"TB","@CHC - Steele ( L )","Kevin Kiermaier","Randy Arozarena","Yandy Diaz",12400,26.4,2.1
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Vladimir Guerrero Jr.","Zack Collins",13200,26.4,2
"LAA","@HOU - Valdez ( L )","Mike Trout","Shohei Ohtani","Tyler Wade",13900,26.3,1.9
"HOU","LAA - Sandoval ( L )","Jose Siri","Kyle Tucker","Yuli Gurriel",12300,26.3,2.1
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","Enrique Hernandez","Xander Bogaerts",13800,26.3,1.9
"CHC","TB - Wisler ( R )","Frank Schwindel","Patrick Wisdom","Willson Contreras",14100,26.3,1.9
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Enrique Hernandez","Trevor Story",13800,26.3,1.9
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Arroyo","Xander Bogaerts",12800,26.3,2.1
"COL","PHI - Gibson ( R )","Connor Joe","Ryan McMahon","Sam Hilliard",11400,26.3,2.3
"PHI","@COL - Freeland ( L )","Garrett Stubbs","J.T. Realmuto","Rhys Hoskins",13800,26.3,1.9
"PHI","@COL - Freeland ( L )","J.T. Realmuto","Rhys Hoskins","Simon Muzziotti",13500,26.3,1.9
"ARI","@WAS - Adon ( R )","Carson Kelly","Christian Walker","Daulton Varsho",10500,26.3,2.5
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","J.D. Martinez","Rafael Devers",14700,26.3,1.8
"TOR","@BOS - Eovaldi ( R )","Lourdes Gurriel","Raimel Tapia","Vladimir Guerrero Jr.",12800,26.3,2.1
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Vazquez","J.D. Martinez",13800,26.3,1.9
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Luis Arraez","Miguel Sano",8600,26.3,3.1
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Josh Bell","Lane Thomas",12000,26.3,2.2
"TB","@CHC - Steele ( L )","Brandon Lowe","Harold Ramirez","Mike Zunino",14100,26.3,1.9
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Lourdes Gurriel","Matt Chapman",12900,26.3,2
"PHI","@COL - Freeland ( L )","Bryce Harper","Bryson Stott","Kyle Schwarber",16000,26.2,1.6
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Rafael Devers",14300,26.2,1.8
"KC","MIN - Archer ( R )","Adalberto Mondesi","Hunter Dozier","Whit Merrifield",12600,26.2,2.1
"MIN","@KC - Hernandez ( R )","Jorge Polanco","Max Kepler","Miguel Sano",9000,26.2,2.9
"MIL","PIT - Brubaker ( R )","Christian Yelich","Lorenzo Cain","Rowdy Tellez",11000,26.2,2.4
"HOU","LAA - Sandoval ( L )","Jose Altuve","Michael Brantley","Yuli Gurriel",13700,26.2,1.9
"MIN","@KC - Hernandez ( R )","Carlos Correa","Luis Arraez","Max Kepler",9700,26.2,2.7
"OAK","BAL - Ellis ( R )","Elvis Andrus","Sean Murphy","Tony Kemp",11700,26.2,2.2
"MIN","@KC - Hernandez ( R )","Carlos Correa","Gary Sanchez","Jorge Polanco",10500,26.2,2.5
"COL","PHI - Gibson ( R )","Charlie Blackmon","Kris Bryant","Sam Hilliard",11100,26.2,2.4
"SD","CIN - Sanmartin ( L )","Jake Cronenworth","Manny Machado","Trent Grisham",12700,26.2,2.1
"ARI","@WAS - Adon ( R )","David Peralta","Geraldo Perdomo","Ketel Marte",12400,26.2,2.1
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Omar Narvaez","Rowdy Tellez",10800,26.2,2.4
"HOU","LAA - Sandoval ( L )","Jose Siri","Yordan Alvarez","Yuli Gurriel",12700,26.2,2.1
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Enrique Hernandez","Xander Bogaerts",13400,26.2,2
"TB","@CHC - Steele ( L )","Harold Ramirez","Manuel Margot","Randy Arozarena",11700,26.2,2.2
"KC","MIN - Archer ( R )","Bobby Witt Jr.","Hunter Dozier","Salvador Perez",11500,26.2,2.3
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Josh Bell","Yadiel Hernandez",12200,26.2,2.1
"WSH","ARI - Gilbert ( L )","Juan Soto","Keibert Ruiz","Maikel Franco",13500,26.2,1.9
"ARI","@WAS - Adon ( R )","Christian Walker","David Peralta","Pavin Smith",9900,26.2,2.6
"TOR","@BOS - Eovaldi ( R )","Bo Bichette","Matt Chapman","Raimel Tapia",12000,26.2,2.2
"BOS","TOR - Kikuchi ( L )","Christian Vazquez","Enrique Hernandez","J.D. Martinez",14400,26.2,1.8
"MIN","@KC - Hernandez ( R )","Carlos Correa","Jorge Polanco","Nick Gordon",10000,26.2,2.6
"MIL","PIT - Brubaker ( R )","Andrew McCutchen","Lorenzo Cain","Rowdy Tellez",10500,26.1,2.5
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Enrique Hernandez","Rafael Devers",14900,26.1,1.8
"BOS","TOR - Kikuchi ( L )","Bobby Dalbec","Christian Arroyo","J.D. Martinez",13400,26.1,2
"MIL","PIT - Brubaker ( R )","Hunter Renfroe","Jace Peterson","Willy Adames",12600,26.1,2.1
"TB","@CHC - Steele ( L )","Harold Ramirez","Mike Zunino","Yandy Diaz",13000,26.1,2
"ARI","@WAS - Adon ( R )","Carson Kelly","Ketel Marte","Sergio Alcantara",11300,26.1,2.3
"MIL","PIT - Brubaker ( R )","Omar Narvaez","Rowdy Tellez","Willy Adames",10900,26.1,2.4
"WSH","ARI - Gilbert ( L )","Cesar Hernandez","Keibert Ruiz","Yadiel Hernandez",11000,26.1,2.4
"PHI","@COL - Freeland ( L )","Bryce Harper","Garrett Stubbs","Kyle Schwarber",14600,26.1,1.8
"PHI","@COL - Freeland ( L )","Bryce Harper","Kyle Schwarber","Simon Muzziotti",14300,26.1,1.8
"ARI","@WAS - Adon ( R )","Christian Walker","Daulton Varsho","Sergio Alcantara",9200,26.1,2.8
"MIN","@KC - Hernandez ( R )","Gio Urshela","Jorge Polanco","Luis Arraez",8200,26.1,3.2
"COL","PHI - Gibson ( R )","Brendan Rodgers","C.J. Cron","Ryan McMahon",12800,26.1,2
"COL","PHI - Gibson ( R )","Connor Joe","Kris Bryant","Ryan McMahon",13200,26.1,2
"TOR","@BOS - Eovaldi ( R )","George Springer","Matt Chapman","Vladimir Guerrero Jr.",14700,26.1,1.8
"PHI","@COL - Freeland ( L )","Alec Bohm","Matt Vierling","Nick Castellanos",12500,26.1,2.1
"MIL","PIT - Brubaker ( R )","Kolten Wong","Lorenzo Cain","Rowdy Tellez",10300,26.1,2.5
"PHI","@COL - Freeland ( L )","Alec Bohm","Didi Gregorius","Rhys Hoskins",14200,26.1,1.8
"PHI","@COL - Freeland ( L )","Alec Bohm","Jean Segura","Kyle Schwarber",13900,26.1,1.9
"LAA","@HOU - Valdez ( L )","Anthony Rendon","Shohei Ohtani","Taylor Ward",13400,26.1,1.9
"MIN","@KC - Hernandez ( R )","Gio Urshela","Jorge Polanco","Max Kepler",8600,26.1,3
"KC","MIN - Archer ( R )","Adalberto Mondesi","Andrew Benintendi","Whit Merrifield",14000,26.1,1.9
"TB","@CHC - Steele ( L )","Brandon Lowe","Harold Ramirez","Yandy Diaz",13900,26.1,1.9
"HOU","LAA - Sandoval ( L )","Kyle Tucker","Michael Brantley","Yuli Gurriel",13300,26.1,2
"SD","CIN - Sanmartin ( L )","Luke Voit","Manny Machado","Wil Myers",11000,26,2.4
"ARI","@WAS - Adon ( R )","Christian Walker","David Peralta","Seth Beer",10300,26,2.5
"COL","PHI - Gibson ( R )","Charlie Blackmon","Connor Joe","Ryan McMahon",12600,26,2.1
"KC","MIN - Archer ( R )","Carlos Santana","Salvador Perez","Whit Merrifield",13900,26,1.9
"PHI","@COL - Freeland ( L )","Bryson Stott","Jean Segura","Nick Castellanos",14900,26,1.7
"BOS","TOR - Kikuchi ( L )","Christian Arroyo","Enrique Hernandez","J.D. Martinez",14000,26,1.9
"HOU","LAA - Sandoval ( L )","Alex Bregman","Jose Altuve","Jose Siri",14200,26,1.8
"SD","CIN - Sanmartin ( L )","Austin Nola","Manny Machado","Wil Myers",11300,26,2.3
"SD","CIN - Sanmartin ( L )","Austin Nola","Luke Voit","Manny Machado",11500,26,2.3
"WSH","ARI - Gilbert ( L )","Alcides Escobar","Lane Thomas","Nelson Cruz",12600,26,2.1
"LAD","ATL - Fried ( L )","Chris Taylor","Mookie Betts","Trea Turner",15400,26,1.7
"BOS","TOR - Kikuchi ( L )","Alex Verdugo","Bobby Dalbec","Enrique Hernandez",13600,26,1.9
"COL","PHI - Gibson ( R )","Brendan Rodgers","Connor Joe","Sam Hilliard",10900,26,2.4
"KC","MIN - Archer ( R )","Andrew Benintendi","Bobby Witt Jr.","Salvador Perez",12900,26,2
"LAA","@HOU - Valdez ( L )","Andrew Velazquez","Mike Trout","Shohei Ohtani",13400,26,1.9
"KC","MIN - Archer ( R )","Michael A. Taylor","Salvador Perez","Whit Merrifield",13500,26,1.9
"WSH","ARI - Gilbert ( L )","Lane Thomas","Maikel Franco","Yadiel Hernandez",9300,26,2.8
