"Team1","Team2","Player1","Player2","Player3","Player4","Salary","Proj","Value"
"LAA","PHI","Kurt Suzuki","Mike Trout","Bryce Harper","J.T. Realmuto",14200,54.4,3.8
"MIL","PHI","Christian Yelich","Hunter Renfroe","J.T. Realmuto","Jean Segura",13300,54.4,4.1
"MIL","PHI","Lorenzo Cain","Willy Adames","J.T. Realmuto","Rhys Hoskins",12900,54.4,4.2
"MIN","PHI","Gio Urshela","Jorge Polanco","Bryce Harper","Johan Camargo",12500,54.4,4.4
"MIN","PHI","Gary Sanchez","Trevor Larnach","Bryce Harper","Rhys Hoskins",13000,54.4,4.2
"MIN","PHI","Gio Urshela","Trevor Larnach","Bryce Harper","Nick Castellanos",13300,54.4,4.1
"PHI","TOR","Bryce Harper","Jean Segura","George Springer","Raimel Tapia",14200,54.4,3.8
"BAL","PHI","Anthony Santander","Trey Mancini","Bryce Harper","Nick Castellanos",13600,54.4,4
"LAD","PHI","Chris Taylor","Freddie Freeman","Bryce Harper","Rhys Hoskins",14800,54.4,3.7
"MIL","PHI","Christian Yelich","Lorenzo Cain","J.T. Realmuto","Nick Castellanos",13200,54.4,4.1
"PHI","TB","Kyle Schwarber","Rhys Hoskins","Randy Arozarena","Yandy Diaz",12400,54.4,4.4
"MIL","PHI","Hunter Renfroe","Willy Adames","Bryce Harper","Matt Vierling",12500,54.4,4.4
"MIN","PHI","Carlos Correa","Nick Gordon","Bryce Harper","J.T. Realmuto",13400,54.4,4.1
"PHI","TOR","Bryce Harper","J.T. Realmuto","Alejandro Kirk","George Springer",14200,54.4,3.8
"PHI","TB","Matt Vierling","Rhys Hoskins","Randy Arozarena","Wander Franco",12900,54.4,4.2
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","J.T. Realmuto","Jean Segura",13800,54.4,3.9
"CHC","PHI","Nico Hoerner","Patrick Wisdom","Bryce Harper","Rhys Hoskins",13100,54.4,4.2
"CHC","PHI","Frank Schwindel","Michael Hermosillo","Bryce Harper","Rhys Hoskins",13100,54.4,4.2
"COL","PHI","Kris Bryant","Ryan McMahon","Bryce Harper","Johan Camargo",14500,54.4,3.8
"HOU","PHI","Jose Siri","Yordan Alvarez","Bryce Harper","Johan Camargo",12600,54.4,4.3
"HOU","PHI","Martin Maldonado","Yordan Alvarez","Bryce Harper","Nick Castellanos",14200,54.4,3.8
"LAA","PHI","Shohei Ohtani","Taylor Ward","Jean Segura","Nick Castellanos",14600,54.4,3.7
"MIL","PHI","Andrew McCutchen","Lorenzo Cain","Bryce Harper","Kyle Schwarber",12600,54.4,4.3
"MIL","PHI","Kolten Wong","Rowdy Tellez","J.T. Realmuto","Nick Castellanos",12900,54.4,4.2
"MIL","PHI","Kolten Wong","Tyrone Taylor","Bryce Harper","Rhys Hoskins",12600,54.4,4.3
"MIN","PHI","Jorge Polanco","Max Kepler","Jean Segura","Rhys Hoskins",13600,54.4,4
"PHI","SEA","Nick Castellanos","Rhys Hoskins","Eugenio Suarez","Jesse Winker",13700,54.4,4
"PHI","TB","J.T. Realmuto","Nick Castellanos","Manuel Margot","Yandy Diaz",13300,54.4,4.1
"MIL","PHI","Kolten Wong","Omar Narvaez","Nick Castellanos","Rhys Hoskins",12600,54.4,4.3
"PHI","SEA","Bryce Harper","Rhys Hoskins","Abraham Toro","Adam Frazier",12900,54.4,4.2
"PHI","SEA","Bryce Harper","Rhys Hoskins","Eugenio Suarez","Ty France",14200,54.4,3.8
"PHI","TB","Didi Gregorius","Nick Castellanos","Mike Zunino","Wander Franco",12600,54.4,4.3
"BAL","PHI","Cedric Mullins","Ramon Urias","Bryce Harper","J.T. Realmuto",13400,54.4,4.1
"BOS","PHI","Rafael Devers","Trevor Story","Bryce Harper","Matt Vierling",14000,54.4,3.9
"BOS","PHI","Bobby Dalbec","Enrique Hernandez","Jean Segura","Nick Castellanos",13900,54.4,3.9
"CHC","PHI","Frank Schwindel","Nick Madrigal","Bryce Harper","J.T. Realmuto",13400,54.4,4.1
"COL","PHI","Elias Diaz","Sam Hilliard","Bryce Harper","J.T. Realmuto",13700,54.4,4
"LAA","PHI","Matt Duffy","Shohei Ohtani","J.T. Realmuto","Nick Castellanos",14600,54.4,3.7
"MIN","PHI","Gio Urshela","Miguel Sano","Bryce Harper","Rhys Hoskins",13300,54.4,4.1
"PHI","TB","J.T. Realmuto","Johan Camargo","Brandon Lowe","Randy Arozarena",12700,54.4,4.3
"HOU","PHI","Kyle Tucker","Yuli Gurriel","Jean Segura","Rhys Hoskins",13600,54.4,4
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","Kyle Schwarber","Nick Castellanos",12900,54.4,4.2
"MIL","PHI","Christian Yelich","Lorenzo Cain","Bryce Harper","Kyle Schwarber",12700,54.4,4.3
"OAK","PHI","Cristian Pache","Tony Kemp","Bryce Harper","Rhys Hoskins",13000,54.4,4.2
"PHI","TB","Jean Segura","Nick Castellanos","Manuel Margot","Randy Arozarena",13500,54.4,4
"LAD","PHI","Cody Bellinger","Mookie Betts","Bryce Harper","J.T. Realmuto",14700,54.4,3.7
"LAA","PHI","Andrew Velazquez","Shohei Ohtani","Bryce Harper","Jean Segura",14400,54.4,3.8
"PHI","TB","Bryce Harper","Jean Segura","Harold Ramirez","Yandy Diaz",12700,54.4,4.3
"BOS","PHI","Rafael Devers","Xander Bogaerts","Bryce Harper","Matt Vierling",14500,54.4,3.8
"BOS","PHI","Enrique Hernandez","Trevor Story","J.T. Realmuto","Jean Segura",14100,54.4,3.9
"CHC","PHI","Clint Frazier","Yan Gomes","Bryce Harper","Nick Castellanos",12700,54.4,4.3
"COL","PHI","Brendan Rodgers","Connor Joe","Bryce Harper","Johan Camargo",13100,54.4,4.2
"COL","PHI","Connor Joe","Jose Iglesias","Bryce Harper","Rhys Hoskins",14700,54.4,3.7
"MIL","PHI","Hunter Renfroe","Willy Adames","Kyle Schwarber","Rhys Hoskins",12700,54.4,4.3
"MIL","PHI","Andrew McCutchen","Christian Yelich","Johan Camargo","Rhys Hoskins",12000,54.4,4.5
"MIL","PHI","Kolten Wong","Rowdy Tellez","Bryce Harper","Kyle Schwarber",12400,54.4,4.4
"PHI","SEA","Bryce Harper","Nick Castellanos","Adam Frazier","Eugenio Suarez",14200,54.4,3.8
"PHI","TEX","Bryce Harper","J.T. Realmuto","Corey Seager","Mitch Garver",14500,54.4,3.8
"PHI","TB","Bryce Harper","Kyle Schwarber","Manuel Margot","Yandy Diaz",12800,54.4,4.2
"PHI","TB","Bryce Harper","Matt Vierling","Manuel Margot","Wander Franco",13300,54.4,4.1
"HOU","PHI","Jose Altuve","Kyle Tucker","Kyle Schwarber","Nick Castellanos",13900,54.4,3.9
"HOU","PHI","Alex Bregman","Jeremy Pena","Bryce Harper","Rhys Hoskins",14300,54.4,3.8
"MIL","PHI","Christian Yelich","Hunter Renfroe","Kyle Schwarber","Nick Castellanos",13000,54.4,4.2
"PHI","TB","Johan Camargo","Nick Castellanos","Mike Zunino","Yandy Diaz",11300,54.4,4.8
"LAA","PHI","Matt Duffy","Shohei Ohtani","Bryce Harper","Kyle Schwarber",14100,54.4,3.9
"PHI","TB","Bryce Harper","J.T. Realmuto","Brandon Lowe","Taylor Walls",13700,54.4,4
"BAL","PHI","Austin Hays","Ryan Mountcastle","Bryce Harper","J.T. Realmuto",13600,54.4,4
"BAL","PHI","Austin Hays","Robinson Chirinos","Bryce Harper","Rhys Hoskins",12800,54.4,4.2
"BOS","PHI","Bobby Dalbec","Trevor Story","Kyle Schwarber","Nick Castellanos",13000,54.4,4.2
"BOS","PHI","Alex Verdugo","Bobby Dalbec","Bryce Harper","Jean Segura",14100,54.4,3.9
"HOU","PHI","Kyle Tucker","Michael Brantley","Bryce Harper","Jean Segura",14200,54.4,3.8
"KC","PHI","Andrew Benintendi","Salvador Perez","J.T. Realmuto","Rhys Hoskins",14100,54.4,3.9
"LAA","PHI","Jo Adell","Shohei Ohtani","Bryce Harper","Johan Camargo",13600,54.4,4
"PHI","SD","Nick Castellanos","Rhys Hoskins","Luke Voit","Trent Grisham",13500,54.4,4
"ATL","PHI","Eddie Rosario","Matt Olson","Bryce Harper","Rhys Hoskins",14100,54.4,3.9
"BOS","PHI","Rafael Devers","Trevor Story","Kyle Schwarber","Rhys Hoskins",14200,54.4,3.8
"BOS","PHI","Enrique Hernandez","Xander Bogaerts","J.T. Realmuto","Jean Segura",14600,54.4,3.7
"CHC","PHI","Clint Frazier","Seiya Suzuki","Bryce Harper","Nick Castellanos",14300,54.4,3.8
"COL","PHI","Charlie Blackmon","Sam Hilliard","J.T. Realmuto","Rhys Hoskins",13300,54.4,4.1
"MIL","PHI","Andrew McCutchen","Kolten Wong","Jean Segura","Nick Castellanos",13200,54.4,4.1
"OAK","PHI","Christian Bethancourt","Elvis Andrus","Bryce Harper","Nick Castellanos",13000,54.4,4.2
"PHI","SEA","Bryce Harper","Nick Castellanos","Abraham Toro","Jarred Kelenic",12700,54.4,4.3
"PHI","TOR","Nick Castellanos","Rhys Hoskins","Alejandro Kirk","Bo Bichette",13700,54.4,4
"HOU","PHI","Jose Altuve","Yordan Alvarez","Bryce Harper","Matt Vierling",13800,54.4,3.9
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","Kyle Schwarber","Nick Castellanos",13500,54.4,4
"HOU","PHI","Jose Siri","Kyle Tucker","Bryce Harper","Johan Camargo",12200,54.4,4.5
"HOU","PHI","Kyle Tucker","Martin Maldonado","Bryce Harper","Nick Castellanos",13800,54.4,3.9
"KC","PHI","Adalberto Mondesi","Carlos Santana","Bryce Harper","J.T. Realmuto",13200,54.4,4.1
"LAA","PHI","Anthony Rendon","Shohei Ohtani","Jean Segura","Rhys Hoskins",14900,54.4,3.6
"LAA","PHI","Anthony Rendon","Mike Trout","Bryce Harper","Johan Camargo",13700,54.4,4
"MIL","PHI","Kolten Wong","Willy Adames","Jean Segura","Rhys Hoskins",13000,54.4,4.2
"MIN","PHI","Luis Arraez","Max Kepler","Nick Castellanos","Rhys Hoskins",13600,54.4,4
"PHI","SD","Bryce Harper","Nick Castellanos","Eric Hosmer","Luke Voit",13900,54.4,3.9
"PHI","TB","Jean Segura","Rhys Hoskins","Harold Ramirez","Wander Franco",13400,54.4,4.1
"BOS","PHI","Rafael Devers","Xander Bogaerts","Kyle Schwarber","Rhys Hoskins",14700,54.4,3.7
"MIL","PHI","Christian Yelich","Kolten Wong","Jean Segura","Nick Castellanos",13300,54.4,4.1
"PHI","SEA","Nick Castellanos","Rhys Hoskins","Jarred Kelenic","Jesse Winker",13100,54.4,4.1
"PHI","TB","Kyle Schwarber","Rhys Hoskins","Manuel Margot","Wander Franco",13500,54.4,4
"BOS","PHI","Bobby Dalbec","J.D. Martinez","J.T. Realmuto","Jean Segura",14000,54.3,3.9
"KC","PHI","Adalberto Mondesi","Bobby Witt Jr.","Bryce Harper","Jean Segura",13500,54.3,4
"MIL","PHI","Kolten Wong","Lorenzo Cain","Bryce Harper","Johan Camargo",11500,54.3,4.7
"BAL","PHI","Cedric Mullins","Jorge Mateo","Bryce Harper","Nick Castellanos",13900,54.3,3.9
"BOS","PHI","Trevor Story","Xander Bogaerts","J.T. Realmuto","Kyle Schwarber",13700,54.3,4
"CHC","PHI","Patrick Wisdom","Willson Contreras","J.T. Realmuto","Nick Castellanos",14100,54.3,3.9
"COL","PHI","Brendan Rodgers","Kris Bryant","Bryce Harper","Jean Segura",14600,54.3,3.7
"KC","PHI","Adalberto Mondesi","Whit Merrifield","J.T. Realmuto","Nick Castellanos",13500,54.3,4
"LAD","PHI","Freddie Freeman","Max Muncy","Bryce Harper","Rhys Hoskins",14900,54.3,3.6
"MIL","PHI","Andrew McCutchen","Lorenzo Cain","J.T. Realmuto","Rhys Hoskins",12800,54.3,4.2
"PHI","SD","Bryce Harper","Rhys Hoskins","Ha-Seong Kim","Luke Voit",13500,54.3,4
"PHI","SEA","Bryce Harper","Rhys Hoskins","Jarred Kelenic","Ty France",13600,54.3,4
"PHI","TOR","Johan Camargo","Nick Castellanos","Bo Bichette","George Springer",13700,54.3,4
"PHI","TB","Bryce Harper","Didi Gregorius","Mike Zunino","Yandy Diaz",11600,54.3,4.7
"COL","PHI","C.J. Cron","Connor Joe","Bryce Harper","Matt Vierling",14900,54.3,3.6
"OAK","PHI","Drew Jackson","Elvis Andrus","Bryce Harper","J.T. Realmuto",12800,54.3,4.2
"PHI","SEA","Bryce Harper","Rhys Hoskins","Abraham Toro","Eugenio Suarez",13000,54.3,4.2
"BOS","PHI","Enrique Hernandez","Trevor Story","Kyle Schwarber","Nick Castellanos",13800,54.3,3.9
"BOS","PHI","Alex Verdugo","Trevor Story","J.T. Realmuto","Nick Castellanos",14500,54.3,3.7
"BOS","PHI","Alex Verdugo","Enrique Hernandez","Bryce Harper","Jean Segura",14900,54.3,3.6
"COL","PHI","C.J. Cron","Kris Bryant","Johan Camargo","Rhys Hoskins",14500,54.3,3.7
"HOU","PHI","Jose Altuve","Yordan Alvarez","Kyle Schwarber","Rhys Hoskins",14000,54.3,3.9
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","Bryce Harper","Matt Vierling",12400,54.3,4.4
"MIL","PHI","Hunter Renfroe","Kolten Wong","Johan Camargo","Nick Castellanos",11800,54.3,4.6
"MIN","PHI","Miguel Sano","Trevor Larnach","Bryce Harper","J.T. Realmuto",13000,54.3,4.2
"MIN","PHI","Gio Urshela","Trevor Larnach","Bryce Harper","Rhys Hoskins",13000,54.3,4.2
"PHI","TOR","Bryce Harper","J.T. Realmuto","Matt Chapman","Raimel Tapia",13800,54.3,3.9
"PHI","SEA","Bryce Harper","Johan Camargo","Jesse Winker","Ty France",12700,54.3,4.3
"BAL","PHI","Anthony Santander","Trey Mancini","Bryce Harper","Rhys Hoskins",13300,54.3,4.1
"HOU","PHI","Chas McCormick","Jose Altuve","Bryce Harper","Nick Castellanos",13900,54.3,3.9
"MIL","PHI","Christian Yelich","Lorenzo Cain","J.T. Realmuto","Rhys Hoskins",12900,54.3,4.2
"BOS","PHI","J.D. Martinez","Rafael Devers","Bryce Harper","Matt Vierling",14700,54.3,3.7
"KC","PHI","Michael A. Taylor","Whit Merrifield","Bryce Harper","J.T. Realmuto",13600,54.3,4
"MIL","PHI","Tyrone Taylor","Willy Adames","Bryce Harper","J.T. Realmuto",13100,54.3,4.1
"PHI","SEA","Bryce Harper","Nick Castellanos","Adam Frazier","Jarred Kelenic",13600,54.3,4
"PHI","SD","Bryce Harper","J.T. Realmuto","Austin Nola","Jake Cronenworth",13800,54.3,3.9
"CHC","PHI","Frank Schwindel","Patrick Wisdom","Bryce Harper","Johan Camargo",12200,54.3,4.5
"PHI","TOR","Bryce Harper","Jean Segura","George Springer","Matt Chapman",14900,54.3,3.6
"PHI","SD","Bryce Harper","Jean Segura","Trent Grisham","Wil Myers",13500,54.3,4
"BOS","PHI","Bobby Dalbec","Trevor Story","Bryce Harper","Matt Vierling",12500,54.3,4.3
"BOS","PHI","Enrique Hernandez","Xander Bogaerts","Kyle Schwarber","Nick Castellanos",14300,54.3,3.8
"CHC","PHI","Patrick Wisdom","Willson Contreras","Bryce Harper","Kyle Schwarber",13600,54.3,4
"HOU","PHI","Jose Altuve","Kyle Tucker","Bryce Harper","Matt Vierling",13400,54.3,4.1
"HOU","PHI","Jose Altuve","Yuli Gurriel","Johan Camargo","Nick Castellanos",12500,54.3,4.3
"HOU","PHI","Martin Maldonado","Yordan Alvarez","Bryce Harper","Rhys Hoskins",13900,54.3,3.9
"KC","PHI","Adalberto Mondesi","Whit Merrifield","Bryce Harper","Kyle Schwarber",13000,54.3,4.2
"KC","PHI","Andrew Benintendi","Whit Merrifield","Bryce Harper","Jean Segura",13900,54.3,3.9
"LAA","PHI","Shohei Ohtani","Taylor Ward","Jean Segura","Rhys Hoskins",14300,54.3,3.8
"LAA","PHI","Mike Trout","Taylor Ward","Bryce Harper","Johan Camargo",13100,54.3,4.1
"MIL","PHI","Christian Yelich","Hunter Renfroe","Bryce Harper","Matt Vierling",12500,54.3,4.3
"MIL","PHI","Kolten Wong","Rowdy Tellez","J.T. Realmuto","Rhys Hoskins",12600,54.3,4.3
"MIL","PHI","Omar Narvaez","Willy Adames","J.T. Realmuto","Nick Castellanos",13100,54.3,4.1
"OAK","PHI","Elvis Andrus","Tony Kemp","Bryce Harper","Jean Segura",13400,54.3,4.1
"OAK","PHI","Cristian Pache","Sean Murphy","Bryce Harper","J.T. Realmuto",13300,54.3,4.1
"PHI","TB","J.T. Realmuto","Rhys Hoskins","Manuel Margot","Yandy Diaz",13000,54.3,4.2
"HOU","PHI","Michael Brantley","Yordan Alvarez","Nick Castellanos","Rhys Hoskins",14500,54.3,3.7
"PHI","TOR","Nick Castellanos","Rhys Hoskins","George Springer","Raimel Tapia",14100,54.3,3.9
"PHI","TOR","Bryce Harper","Didi Gregorius","Bo Bichette","George Springer",14000,54.3,3.9
"PHI","TB","Didi Gregorius","Rhys Hoskins","Mike Zunino","Wander Franco",12300,54.3,4.4
"BOS","PHI","Enrique Hernandez","J.D. Martinez","J.T. Realmuto","Jean Segura",14800,54.3,3.7
"BOS","PHI","Bobby Dalbec","Enrique Hernandez","Jean Segura","Rhys Hoskins",13600,54.3,4
"BOS","PHI","Alex Verdugo","Trevor Story","Bryce Harper","Kyle Schwarber",14000,54.3,3.9
"KC","PHI","Adalberto Mondesi","Hunter Dozier","Bryce Harper","Jean Segura",13400,54.3,4.1
"KC","PHI","Andrew Benintendi","Carlos Santana","Bryce Harper","Nick Castellanos",13800,54.3,3.9
"KC","PHI","Bobby Witt Jr.","Michael A. Taylor","Bryce Harper","Nick Castellanos",13800,54.3,3.9
"LAA","PHI","Matt Duffy","Shohei Ohtani","J.T. Realmuto","Rhys Hoskins",14300,54.3,3.8
"MIN","PHI","Carlos Correa","Miguel Sano","Bryce Harper","Johan Camargo",12400,54.3,4.4
"BAL","PHI","Anthony Santander","Robinson Chirinos","Bryce Harper","Nick Castellanos",13300,54.3,4.1
"BOS","PHI","Bobby Dalbec","J.D. Martinez","Kyle Schwarber","Nick Castellanos",13700,54.3,4
"MIL","PHI","Andrew McCutchen","Hunter Renfroe","Kyle Schwarber","Rhys Hoskins",12600,54.3,4.3
"MIL","PHI","Hunter Renfroe","Kolten Wong","Bryce Harper","Didi Gregorius",12100,54.3,4.5
"MIL","PHI","Hunter Renfroe","Jace Peterson","Bryce Harper","Jean Segura",13100,54.3,4.1
"PHI","TOR","J.T. Realmuto","Nick Castellanos","Raimel Tapia","Vladimir Guerrero Jr.",14700,54.3,3.7
"PHI","TB","Jean Segura","Rhys Hoskins","Manuel Margot","Randy Arozarena",13200,54.3,4.1
"BAL","PHI","Cedric Mullins","Ryan Mountcastle","Bryce Harper","Johan Camargo",12600,54.3,4.3
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","Bryce Harper","Matt Vierling",13000,54.3,4.2
"BOS","PHI","Christian Arroyo","Trevor Story","Bryce Harper","Johan Camargo",11800,54.3,4.6
"KC","PHI","Bobby Witt Jr.","Whit Merrifield","Bryce Harper","Johan Camargo",12300,54.3,4.4
"OAK","PHI","Christian Bethancourt","Tony Kemp","Bryce Harper","J.T. Realmuto",12800,54.3,4.2
"BOS","PHI","J.D. Martinez","Rafael Devers","Kyle Schwarber","Rhys Hoskins",14900,54.3,3.6
"BOS","PHI","Alex Verdugo","Xander Bogaerts","Bryce Harper","Kyle Schwarber",14500,54.3,3.7
"BOS","PHI","Christian Vazquez","Trevor Story","Bryce Harper","Johan Camargo",12200,54.3,4.4
"CHC","PHI","Clint Frazier","Yan Gomes","Bryce Harper","Rhys Hoskins",12400,54.3,4.4
"MIL","PHI","Omar Narvaez","Willy Adames","Bryce Harper","Kyle Schwarber",12600,54.3,4.3
"MIL","PHI","Jace Peterson","Lorenzo Cain","Bryce Harper","Nick Castellanos",13000,54.3,4.2
"PHI","SEA","Bryce Harper","Rhys Hoskins","Adam Frazier","Eugenio Suarez",13900,54.3,3.9
"PHI","TB","Bryce Harper","Jean Segura","Kevin Kiermaier","Mike Zunino",12300,54.3,4.4
"HOU","PHI","Jose Altuve","Kyle Tucker","Kyle Schwarber","Rhys Hoskins",13600,54.3,4
"MIL","PHI","Christian Yelich","Hunter Renfroe","Kyle Schwarber","Rhys Hoskins",12700,54.3,4.3
"PHI","TB","Johan Camargo","Rhys Hoskins","Mike Zunino","Yandy Diaz",11000,54.3,4.9
"BOS","PHI","J.D. Martinez","Trevor Story","J.T. Realmuto","Kyle Schwarber",13900,54.3,3.9
"BOS","PHI","Bobby Dalbec","Trevor Story","Kyle Schwarber","Rhys Hoskins",12700,54.3,4.3
"BOS","PHI","Christian Arroyo","Xander Bogaerts","Bryce Harper","Johan Camargo",12300,54.3,4.4
"HOU","PHI","Jose Altuve","Yuli Gurriel","Bryce Harper","Didi Gregorius",12800,54.3,4.2
"LAD","PHI","Cody Bellinger","Freddie Freeman","Bryce Harper","Nick Castellanos",14900,54.3,3.6
"OAK","PHI","Elvis Andrus","Sheldon Neuse","Bryce Harper","Nick Castellanos",13200,54.3,4.1
"CHC","PHI","Clint Frazier","Seiya Suzuki","Bryce Harper","Rhys Hoskins",14000,54.3,3.9
"COL","PHI","Jose Iglesias","Sam Hilliard","Bryce Harper","Nick Castellanos",13800,54.3,3.9
"HOU","PHI","Kyle Tucker","Yordan Alvarez","J.T. Realmuto","Jean Segura",14700,54.3,3.7
"LAA","PHI","Andrew Velazquez","Shohei Ohtani","Nick Castellanos","Rhys Hoskins",14300,54.3,3.8
"MIL","PHI","Andrew McCutchen","Kolten Wong","Jean Segura","Rhys Hoskins",12900,54.3,4.2
"OAK","PHI","Christian Bethancourt","Elvis Andrus","Bryce Harper","Rhys Hoskins",12700,54.3,4.3
"PHI","SEA","Bryce Harper","Rhys Hoskins","Abraham Toro","Jarred Kelenic",12400,54.3,4.4
"PHI","TB","Nick Castellanos","Rhys Hoskins","Harold Ramirez","Yandy Diaz",12600,54.3,4.3
"PHI","SD","J.T. Realmuto","Nick Castellanos","Jake Cronenworth","Manny Machado",14800,54.3,3.7
"PHI","TOR","Bryce Harper","Kyle Schwarber","Raimel Tapia","Vladimir Guerrero Jr.",14200,54.3,3.8
"BOS","PHI","Enrique Hernandez","Trevor Story","Bryce Harper","Matt Vierling",13300,54.3,4.1
"BOS","PHI","Christian Vazquez","Xander Bogaerts","Bryce Harper","Johan Camargo",12700,54.3,4.3
"PHI","SD","Bryce Harper","Nick Castellanos","Ha-Seong Kim","Wil Myers",13700,54.3,4
"BOS","PHI","J.D. Martinez","Xander Bogaerts","J.T. Realmuto","Kyle Schwarber",14400,54.2,3.8
"BOS","PHI","Bobby Dalbec","Xander Bogaerts","Kyle Schwarber","Rhys Hoskins",13200,54.2,4.1
"HOU","PHI","Alex Bregman","Jose Altuve","Jean Segura","Nick Castellanos",14600,54.2,3.7
"HOU","PHI","Kyle Tucker","Martin Maldonado","Bryce Harper","Rhys Hoskins",13500,54.2,4
"KC","PHI","Adalberto Mondesi","Salvador Perez","Jean Segura","Nick Castellanos",13900,54.2,3.9
"KC","PHI","Hunter Dozier","Michael A. Taylor","Bryce Harper","Nick Castellanos",13700,54.2,4
"PHI","SD","Bryce Harper","Rhys Hoskins","Eric Hosmer","Luke Voit",13600,54.2,4
"PHI","SEA","Bryce Harper","Johan Camargo","Abraham Toro","Jesse Winker",11500,54.2,4.7
"BOS","PHI","Alex Verdugo","Bobby Dalbec","Nick Castellanos","Rhys Hoskins",14000,54.2,3.9
"HOU","PHI","Kyle Tucker","Michael Brantley","Nick Castellanos","Rhys Hoskins",14100,54.2,3.8
"MIL","PHI","Christian Yelich","Kolten Wong","Jean Segura","Rhys Hoskins",13000,54.2,4.2
"PHI","SD","Bryce Harper","Nick Castellanos","Jurickson Profar","Trent Grisham",13800,54.2,3.9
"PHI","SEA","Bryce Harper","Nick Castellanos","Eugenio Suarez","Jarred Kelenic",13700,54.2,4
"BOS","PHI","Enrique Hernandez","Xander Bogaerts","Bryce Harper","Matt Vierling",13800,54.2,3.9
"BOS","PHI","Enrique Hernandez","J.D. Martinez","Kyle Schwarber","Nick Castellanos",14500,54.2,3.7
"KC","PHI","Hunter Dozier","Whit Merrifield","Bryce Harper","Johan Camargo",12200,54.2,4.4
"BAL","PHI","Cedric Mullins","Jorge Mateo","Bryce Harper","Rhys Hoskins",13600,54.2,4
"CHC","PHI","Patrick Wisdom","Willson Contreras","J.T. Realmuto","Rhys Hoskins",13800,54.2,3.9
"COL","PHI","C.J. Cron","Sam Hilliard","J.T. Realmuto","Jean Segura",14500,54.2,3.7
"COL","PHI","C.J. Cron","Charlie Blackmon","Johan Camargo","Nick Castellanos",14000,54.2,3.9
"KC","PHI","Adalberto Mondesi","Whit Merrifield","J.T. Realmuto","Rhys Hoskins",13200,54.2,4.1
"KC","PHI","Michael A. Taylor","Salvador Perez","Bryce Harper","Jean Segura",14000,54.2,3.9
"MIL","PHI","Lorenzo Cain","Rowdy Tellez","Bryce Harper","Jean Segura",12700,54.2,4.3
"PHI","SD","Bryce Harper","Kyle Schwarber","Jake Cronenworth","Manny Machado",14300,54.2,3.8
"PHI","TOR","Johan Camargo","Rhys Hoskins","Bo Bichette","George Springer",13400,54.2,4
"PHI","TB","Jean Segura","Johan Camargo","Brandon Lowe","Wander Franco",13400,54.2,4
"PHI","TOR","J.T. Realmuto","Johan Camargo","Bo Bichette","Vladimir Guerrero Jr.",14000,54.2,3.9
"BOS","PHI","Enrique Hernandez","Trevor Story","Kyle Schwarber","Rhys Hoskins",13500,54.2,4
"BOS","PHI","Bobby Dalbec","J.D. Martinez","Bryce Harper","Matt Vierling",13200,54.2,4.1
"BOS","PHI","Alex Verdugo","Trevor Story","J.T. Realmuto","Rhys Hoskins",14200,54.2,3.8
