Team,Player1,Salary1,Proj1,Player2,Salary2,Proj2,Player3,Salary3,Proj3
LAL,Avery Bradley,3200,11.38,Dwight Howard,3100,11.7,Talen Horton-Tucker,5500,21.99
LAL,Avery Bradley,3200,11.38,LeBron James,10800,41.27,Malik Monk,3900,14.49
LAL,Avery Bradley,3200,11.38,LeBron James,10800,41.27,Russell Westbrook,10300,41.72
LAL,Avery Bradley,3200,11.38,LeBron James,10800,41.27,Talen Horton-Tucker,5500,21.99
LAL,Avery Bradley,3200,11.38,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72
LAL,Avery Bradley,3200,11.38,Malik Monk,3900,14.49,Talen Horton-Tucker,5500,21.99
LAL,Avery Bradley,3200,11.38,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
LAL,Carmelo Anthony,5000,20.11,DeAndre Jordan,3000,14.61,Dwight Howard,3100,11.7
LAL,Carmelo Anthony,5000,20.11,DeAndre Jordan,3000,14.61,LeBron James,10800,41.27
LAL,Carmelo Anthony,5000,20.11,DeAndre Jordan,3000,14.61,Malik Monk,3900,14.49
LAL,Carmelo Anthony,5000,20.11,DeAndre Jordan,3000,14.61,Russell Westbrook,10300,41.72
LAL,Carmelo Anthony,5000,20.11,DeAndre Jordan,3000,14.61,Talen Horton-Tucker,5500,21.99
LAL,Carmelo Anthony,5000,20.11,Dwight Howard,3100,11.7,LeBron James,10800,41.27
LAL,Carmelo Anthony,5000,20.11,Dwight Howard,3100,11.7,Malik Monk,3900,14.49
LAL,Carmelo Anthony,5000,20.11,Dwight Howard,3100,11.7,Russell Westbrook,10300,41.72
LAL,Carmelo Anthony,5000,20.11,Dwight Howard,3100,11.7,Talen Horton-Tucker,5500,21.99
LAL,Carmelo Anthony,5000,20.11,LeBron James,10800,41.27,Malik Monk,3900,14.49
LAL,Carmelo Anthony,5000,20.11,LeBron James,10800,41.27,Russell Westbrook,10300,41.72
LAL,Carmelo Anthony,5000,20.11,LeBron James,10800,41.27,Talen Horton-Tucker,5500,21.99
LAL,Carmelo Anthony,5000,20.11,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72
LAL,Carmelo Anthony,5000,20.11,Malik Monk,3900,14.49,Talen Horton-Tucker,5500,21.99
LAL,Carmelo Anthony,5000,20.11,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
LAL,DeAndre Jordan,3000,14.61,Dwight Howard,3100,11.7,LeBron James,10800,41.27
LAL,DeAndre Jordan,3000,14.61,Dwight Howard,3100,11.7,Malik Monk,3900,14.49
LAL,DeAndre Jordan,3000,14.61,Dwight Howard,3100,11.7,Russell Westbrook,10300,41.72
LAL,DeAndre Jordan,3000,14.61,Dwight Howard,3100,11.7,Talen Horton-Tucker,5500,21.99
LAL,DeAndre Jordan,3000,14.61,LeBron James,10800,41.27,Malik Monk,3900,14.49
LAL,DeAndre Jordan,3000,14.61,LeBron James,10800,41.27,Russell Westbrook,10300,41.72
LAL,DeAndre Jordan,3000,14.61,LeBron James,10800,41.27,Talen Horton-Tucker,5500,21.99
LAL,DeAndre Jordan,3000,14.61,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72
LAL,DeAndre Jordan,3000,14.61,Malik Monk,3900,14.49,Talen Horton-Tucker,5500,21.99
LAL,DeAndre Jordan,3000,14.61,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
LAL,Dwight Howard,3100,11.7,LeBron James,10800,41.27,Malik Monk,3900,14.49
LAL,Dwight Howard,3100,11.7,LeBron James,10800,41.27,Russell Westbrook,10300,41.72
LAL,Dwight Howard,3100,11.7,LeBron James,10800,41.27,Talen Horton-Tucker,5500,21.99
LAL,Dwight Howard,3100,11.7,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72
LAL,Dwight Howard,3100,11.7,Malik Monk,3900,14.49,Talen Horton-Tucker,5500,21.99
LAL,Dwight Howard,3100,11.7,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
LAL,LeBron James,10800,41.27,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72
LAL,LeBron James,10800,41.27,Malik Monk,3900,14.49,Talen Horton-Tucker,5500,21.99
LAL,LeBron James,10800,41.27,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
LAL,Malik Monk,3900,14.49,Russell Westbrook,10300,41.72,Talen Horton-Tucker,5500,21.99
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Jarred Vanderbilt,4600,20.59
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Karl-Anthony Towns,9400,42.87
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Malik Beasley,3900,18.37
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Naz Reid,3000,13.99
MIN,Anthony Edwards,7400,37.31,D'Angelo Russell,7300,35.54,Patrick Beverley,5100,24.93
MIN,Anthony Edwards,7400,37.31,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59
MIN,Anthony Edwards,7400,37.31,Jaden McDaniels,3300,14.73,Karl-Anthony Towns,9400,42.87
MIN,Anthony Edwards,7400,37.31,Jaden McDaniels,3300,14.73,Malik Beasley,3900,18.37
MIN,Anthony Edwards,7400,37.31,Jaden McDaniels,3300,14.73,Naz Reid,3000,13.99
MIN,Anthony Edwards,7400,37.31,Jaden McDaniels,3300,14.73,Patrick Beverley,5100,24.93
MIN,Anthony Edwards,7400,37.31,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87
MIN,Anthony Edwards,7400,37.31,Jarred Vanderbilt,4600,20.59,Malik Beasley,3900,18.37
MIN,Anthony Edwards,7400,37.31,Jarred Vanderbilt,4600,20.59,Naz Reid,3000,13.99
MIN,Anthony Edwards,7400,37.31,Jarred Vanderbilt,4600,20.59,Patrick Beverley,5100,24.93
MIN,Anthony Edwards,7400,37.31,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37
MIN,Anthony Edwards,7400,37.31,Karl-Anthony Towns,9400,42.87,Naz Reid,3000,13.99
MIN,Anthony Edwards,7400,37.31,Karl-Anthony Towns,9400,42.87,Patrick Beverley,5100,24.93
MIN,Anthony Edwards,7400,37.31,Malik Beasley,3900,18.37,Naz Reid,3000,13.99
MIN,Anthony Edwards,7400,37.31,Malik Beasley,3900,18.37,Patrick Beverley,5100,24.93
MIN,Anthony Edwards,7400,37.31,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
MIN,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59
MIN,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73,Karl-Anthony Towns,9400,42.87
MIN,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73,Malik Beasley,3900,18.37
MIN,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73,Naz Reid,3000,13.99
MIN,D'Angelo Russell,7300,35.54,Jaden McDaniels,3300,14.73,Patrick Beverley,5100,24.93
MIN,D'Angelo Russell,7300,35.54,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87
MIN,D'Angelo Russell,7300,35.54,Jarred Vanderbilt,4600,20.59,Malik Beasley,3900,18.37
MIN,D'Angelo Russell,7300,35.54,Jarred Vanderbilt,4600,20.59,Naz Reid,3000,13.99
MIN,D'Angelo Russell,7300,35.54,Jarred Vanderbilt,4600,20.59,Patrick Beverley,5100,24.93
MIN,D'Angelo Russell,7300,35.54,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37
MIN,D'Angelo Russell,7300,35.54,Karl-Anthony Towns,9400,42.87,Naz Reid,3000,13.99
MIN,D'Angelo Russell,7300,35.54,Karl-Anthony Towns,9400,42.87,Patrick Beverley,5100,24.93
MIN,D'Angelo Russell,7300,35.54,Malik Beasley,3900,18.37,Naz Reid,3000,13.99
MIN,D'Angelo Russell,7300,35.54,Malik Beasley,3900,18.37,Patrick Beverley,5100,24.93
MIN,D'Angelo Russell,7300,35.54,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
MIN,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87
MIN,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59,Malik Beasley,3900,18.37
MIN,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59,Naz Reid,3000,13.99
MIN,Jaden McDaniels,3300,14.73,Jarred Vanderbilt,4600,20.59,Patrick Beverley,5100,24.93
MIN,Jaden McDaniels,3300,14.73,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37
MIN,Jaden McDaniels,3300,14.73,Karl-Anthony Towns,9400,42.87,Naz Reid,3000,13.99
MIN,Jaden McDaniels,3300,14.73,Karl-Anthony Towns,9400,42.87,Patrick Beverley,5100,24.93
MIN,Jaden McDaniels,3300,14.73,Malik Beasley,3900,18.37,Naz Reid,3000,13.99
MIN,Jaden McDaniels,3300,14.73,Malik Beasley,3900,18.37,Patrick Beverley,5100,24.93
MIN,Jaden McDaniels,3300,14.73,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
MIN,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37
MIN,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87,Naz Reid,3000,13.99
MIN,Jarred Vanderbilt,4600,20.59,Karl-Anthony Towns,9400,42.87,Patrick Beverley,5100,24.93
MIN,Jarred Vanderbilt,4600,20.59,Malik Beasley,3900,18.37,Naz Reid,3000,13.99
MIN,Jarred Vanderbilt,4600,20.59,Malik Beasley,3900,18.37,Patrick Beverley,5100,24.93
MIN,Jarred Vanderbilt,4600,20.59,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
MIN,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37,Naz Reid,3000,13.99
MIN,Karl-Anthony Towns,9400,42.87,Malik Beasley,3900,18.37,Patrick Beverley,5100,24.93
MIN,Karl-Anthony Towns,9400,42.87,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
MIN,Malik Beasley,3900,18.37,Naz Reid,3000,13.99,Patrick Beverley,5100,24.93
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Derrick Jones,3500,15.69
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Javonte Green,3300,12.57
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Lonzo Ball,6800,31.59
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,Ayo Dosunmu,3000,14.24,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,DeMar DeRozan,9200,41.34
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,Derrick Jones,3500,15.69
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,Javonte Green,3300,12.57
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,Lonzo Ball,6800,31.59
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,Coby White,4100,17.54,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69
CHI,Alex Caruso,5400,25.19,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57
CHI,Alex Caruso,5400,25.19,DeMar DeRozan,9200,41.34,Lonzo Ball,6800,31.59
CHI,Alex Caruso,5400,25.19,DeMar DeRozan,9200,41.34,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,DeMar DeRozan,9200,41.34,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,Derrick Jones,3500,15.69,Javonte Green,3300,12.57
CHI,Alex Caruso,5400,25.19,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59
CHI,Alex Caruso,5400,25.19,Derrick Jones,3500,15.69,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,Derrick Jones,3500,15.69,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59
CHI,Alex Caruso,5400,25.19,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,Javonte Green,3300,12.57,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,Alex Caruso,5400,25.19,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,Alex Caruso,5400,25.19,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,DeMar DeRozan,9200,41.34
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,Derrick Jones,3500,15.69
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,Javonte Green,3300,12.57
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,Lonzo Ball,6800,31.59
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,Nikola Vucevic,8800,31.45
CHI,Ayo Dosunmu,3000,14.24,Coby White,4100,17.54,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69
CHI,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57
CHI,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34,Lonzo Ball,6800,31.59
CHI,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34,Nikola Vucevic,8800,31.45
CHI,Ayo Dosunmu,3000,14.24,DeMar DeRozan,9200,41.34,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,Derrick Jones,3500,15.69,Javonte Green,3300,12.57
CHI,Ayo Dosunmu,3000,14.24,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59
CHI,Ayo Dosunmu,3000,14.24,Derrick Jones,3500,15.69,Nikola Vucevic,8800,31.45
CHI,Ayo Dosunmu,3000,14.24,Derrick Jones,3500,15.69,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59
CHI,Ayo Dosunmu,3000,14.24,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45
CHI,Ayo Dosunmu,3000,14.24,Javonte Green,3300,12.57,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,Ayo Dosunmu,3000,14.24,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,Ayo Dosunmu,3000,14.24,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,Coby White,4100,17.54,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69
CHI,Coby White,4100,17.54,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57
CHI,Coby White,4100,17.54,DeMar DeRozan,9200,41.34,Lonzo Ball,6800,31.59
CHI,Coby White,4100,17.54,DeMar DeRozan,9200,41.34,Nikola Vucevic,8800,31.45
CHI,Coby White,4100,17.54,DeMar DeRozan,9200,41.34,Zach LaVine,9000,40.33
CHI,Coby White,4100,17.54,Derrick Jones,3500,15.69,Javonte Green,3300,12.57
CHI,Coby White,4100,17.54,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59
CHI,Coby White,4100,17.54,Derrick Jones,3500,15.69,Nikola Vucevic,8800,31.45
CHI,Coby White,4100,17.54,Derrick Jones,3500,15.69,Zach LaVine,9000,40.33
CHI,Coby White,4100,17.54,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59
CHI,Coby White,4100,17.54,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45
CHI,Coby White,4100,17.54,Javonte Green,3300,12.57,Zach LaVine,9000,40.33
CHI,Coby White,4100,17.54,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,Coby White,4100,17.54,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,Coby White,4100,17.54,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69,Javonte Green,3300,12.57
CHI,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59
CHI,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69,Nikola Vucevic,8800,31.45
CHI,DeMar DeRozan,9200,41.34,Derrick Jones,3500,15.69,Zach LaVine,9000,40.33
CHI,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59
CHI,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45
CHI,DeMar DeRozan,9200,41.34,Javonte Green,3300,12.57,Zach LaVine,9000,40.33
CHI,DeMar DeRozan,9200,41.34,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,DeMar DeRozan,9200,41.34,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,DeMar DeRozan,9200,41.34,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,Derrick Jones,3500,15.69,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59
CHI,Derrick Jones,3500,15.69,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45
CHI,Derrick Jones,3500,15.69,Javonte Green,3300,12.57,Zach LaVine,9000,40.33
CHI,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,Derrick Jones,3500,15.69,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,Derrick Jones,3500,15.69,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45
CHI,Javonte Green,3300,12.57,Lonzo Ball,6800,31.59,Zach LaVine,9000,40.33
CHI,Javonte Green,3300,12.57,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
CHI,Lonzo Ball,6800,31.59,Nikola Vucevic,8800,31.45,Zach LaVine,9000,40.33
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Garrett Temple,3000,12
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Herb Jones,3100,14.02
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Jonas Valanciunas,8900,41
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Josh Hart,5900,28.3
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Nickeil Alexander-Walker,5300,21.71
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Devonte Graham,6100,24.63,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Herb Jones,3100,14.02
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Jonas Valanciunas,8900,41
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Josh Hart,5900,28.3
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Nickeil Alexander-Walker,5300,21.71
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Garrett Temple,3000,12,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41
NO,Brandon Ingram,7700,36.19,Herb Jones,3100,14.02,Josh Hart,5900,28.3
NO,Brandon Ingram,7700,36.19,Herb Jones,3100,14.02,Nickeil Alexander-Walker,5300,21.71
NO,Brandon Ingram,7700,36.19,Herb Jones,3100,14.02,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Herb Jones,3100,14.02,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3
NO,Brandon Ingram,7700,36.19,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71
NO,Brandon Ingram,7700,36.19,Jonas Valanciunas,8900,41,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Jonas Valanciunas,8900,41,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71
NO,Brandon Ingram,7700,36.19,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Josh Hart,5900,28.3,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Brandon Ingram,7700,36.19,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Brandon Ingram,7700,36.19,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Herb Jones,3100,14.02
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Jonas Valanciunas,8900,41
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Josh Hart,5900,28.3
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Nickeil Alexander-Walker,5300,21.71
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Tomas Satoransky,3000,10.09
NO,Devonte Graham,6100,24.63,Garrett Temple,3000,12,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41
NO,Devonte Graham,6100,24.63,Herb Jones,3100,14.02,Josh Hart,5900,28.3
NO,Devonte Graham,6100,24.63,Herb Jones,3100,14.02,Nickeil Alexander-Walker,5300,21.71
NO,Devonte Graham,6100,24.63,Herb Jones,3100,14.02,Tomas Satoransky,3000,10.09
NO,Devonte Graham,6100,24.63,Herb Jones,3100,14.02,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3
NO,Devonte Graham,6100,24.63,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71
NO,Devonte Graham,6100,24.63,Jonas Valanciunas,8900,41,Tomas Satoransky,3000,10.09
NO,Devonte Graham,6100,24.63,Jonas Valanciunas,8900,41,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71
NO,Devonte Graham,6100,24.63,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09
NO,Devonte Graham,6100,24.63,Josh Hart,5900,28.3,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Devonte Graham,6100,24.63,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Devonte Graham,6100,24.63,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Garrett Temple,3000,12,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41
NO,Garrett Temple,3000,12,Herb Jones,3100,14.02,Josh Hart,5900,28.3
NO,Garrett Temple,3000,12,Herb Jones,3100,14.02,Nickeil Alexander-Walker,5300,21.71
NO,Garrett Temple,3000,12,Herb Jones,3100,14.02,Tomas Satoransky,3000,10.09
NO,Garrett Temple,3000,12,Herb Jones,3100,14.02,Willy Hernangomez,4300,8.45
NO,Garrett Temple,3000,12,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3
NO,Garrett Temple,3000,12,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71
NO,Garrett Temple,3000,12,Jonas Valanciunas,8900,41,Tomas Satoransky,3000,10.09
NO,Garrett Temple,3000,12,Jonas Valanciunas,8900,41,Willy Hernangomez,4300,8.45
NO,Garrett Temple,3000,12,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71
NO,Garrett Temple,3000,12,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09
NO,Garrett Temple,3000,12,Josh Hart,5900,28.3,Willy Hernangomez,4300,8.45
NO,Garrett Temple,3000,12,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Garrett Temple,3000,12,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Garrett Temple,3000,12,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3
NO,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71
NO,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41,Tomas Satoransky,3000,10.09
NO,Herb Jones,3100,14.02,Jonas Valanciunas,8900,41,Willy Hernangomez,4300,8.45
NO,Herb Jones,3100,14.02,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71
NO,Herb Jones,3100,14.02,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09
NO,Herb Jones,3100,14.02,Josh Hart,5900,28.3,Willy Hernangomez,4300,8.45
NO,Herb Jones,3100,14.02,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Herb Jones,3100,14.02,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Herb Jones,3100,14.02,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71
NO,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09
NO,Jonas Valanciunas,8900,41,Josh Hart,5900,28.3,Willy Hernangomez,4300,8.45
NO,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Jonas Valanciunas,8900,41,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Jonas Valanciunas,8900,41,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09
NO,Josh Hart,5900,28.3,Nickeil Alexander-Walker,5300,21.71,Willy Hernangomez,4300,8.45
NO,Josh Hart,5900,28.3,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
NO,Nickeil Alexander-Walker,5300,21.71,Tomas Satoransky,3000,10.09,Willy Hernangomez,4300,8.45
WAS,Bradley Beal,9300,40.92,Daniel Gafford,4200,20.36,Davis Bertans,3000,9.01
WAS,Bradley Beal,9300,40.92,Daniel Gafford,4200,20.36,Deni Avdija,3700,15.68
WAS,Bradley Beal,9300,40.92,Daniel Gafford,4200,20.36,Kentavious Caldwell-Pope,4300,19.24
WAS,Bradley Beal,9300,40.92,Daniel Gafford,4200,20.36,Kyle Kuzma,6400,29.6
WAS,Bradley Beal,9300,40.92,Daniel Gafford,4200,20.36,Montrezl Harrell,6500,29.54
